Dates,SPX-INDEX,ED,PFE,ORCL,TMO,MS,HBAN,MCK,PSA,HAL,INTC,AEP,BEN,MAR,QCOM,YUM,KMB,TFC,DTE,SLB,IP,GEN,STT,AMGN,MCHP,MRK,WHR,SJM,NUE,AKAM,VRSN,CNP,BMY,HPQ,NTAP,ORLY,SNA,K,MAS,C,WFC,HON,ADI,T,GL,HST,IPG,RF,CAG,EMN,PGR,PLD,UNP,RL,AON,AEE,CSCO,PNW,COR,CMI,COF,WY,BALL,AMAT,PPL,EQR,LH,FDX,ADSK,CMS,GS,WM,IFF,AES,J,CI,MKC,GWW,PPG,WBA,JCI,CINF,DRI,PEG,NEM,USB,BAX,MMM,XEL,LLY,MSFT,BBWI,PHM,BAC,ROP,DVA,IRM,OMC,CVS,ECL,EMR,COST,GE,AVY,CTAS,SO,APD,FITB,WAT,LEN,DE,WEC,PWR,NSC,KO,ADP,KEY,ADBE,RVTY,NEE,KR,APH,IVZ,ADM,EXPD,SCHW,FE,TT,RSG,MU,DHI,NI,ETN,DGX,SEE,PCAR,CCL,SRE,GLW,DIS,SWK,BKNG,JNJ,VZ,TXN,ITW,CPB,UNH,HAS,AMT,BK,TRV,CAT,BSX,NKE,PAYX,EG,TROW,DOV,HD,MDT,PEP,EFX,BDX,AFL,F,EXC,CHRW,SPG,ALL,XRAY,ETR,HUM,SHW,CMCSA,ZION,EIX,ABT,IBM,CAH,SYY,NVDA,LUV,GILD,AIG,LOW,ES,L,MMC,EL,SYK,DHR,ROK,PNC,TGT,BXP,MCD,PH,CMA,WMT,TSN,MTB,MSI,GIS,KLAC,CTSH,EA,BIIB,WDC,VFC,AZO,D,HIG,FCX,CLX,CL,JPM,GPC,AAPL,CSX,PG,NTRS,VMC,TJX,BBY,HSY,DUK,MCO,EBAY,AXP,FI,BRK-B
2009-07-31,987.47998046875,21.9336,8.7714,18.2358,43.1849,21.5614,2.638,45.4413,43.5569,17.7698,12.4572,17.5038,17.8705,17.4528,32.088,19.3228,34.3207,14.3457,17.3642,38.3382,10.4137,5.6786,37.0919,45.1691,9.153,17.563,37.7082,34.051,29.503,16.44,17.4058,6.7935,13.5373,14.5326,17.3313,40.66,26.0605,26.298,9.6579,25.0569,16.8644,24.1013,19.4224,8.6017,15.231,5.9291,3.5107,3.177,9.7067,17.0076,10.0213,12.7309,21.309,50.2916,33.7694,14.6942,15.1737,17.7867,15.9457,30.7054,24.7521,8.0995,10.6264,10.7617,15.7881,12.8137,56.4755,58.7643,21.81,7.9346,129.342,19.0499,32.4573,9.1408,38.6133,26.9254,12.1568,69.776,20.8614,20.2594,10.5359,14.5775,18.483,18.7635,30.6166,13.8499,23.621,45.3437,12.1663,22.5493,17.6643,4.8444,9.8538,12.1219,43.9712,24.85,11.4942,22.3334,24.7804,35.1431,23.9396,36.0844,58.5479,19.4,20.5223,16.474,52.3388,6.3971,50.25,10.4844,32.9086,13.4049,22.9317,31.0146,16.0523,23.1601,3.8274,32.42,16.1804,9.3515,8.1891,7.4089,11.6669,20.875,28.338,14.8416,20.7574,18.2451,18.8309,6.29,9.8601,3.0049,17.3181,42.4715,14.2435,14.564,20.8587,16.7574,12.0346,21.6406,28.8759,129.62,40.1537,14.7955,16.8719,28.6185,20.1205,22.8806,17.149,26.8831,19.8903,30.4993,30.2869,10.74,11.937,16.3867,58.5105,30.2058,17.2048,18.4181,25.5008,37.5093,22.1102,50.0141,13.2434,4.9481,20.3716,39.8043,28.5402,19.4407,30.0278,43.0138,29.6209,16.2433,5.5869,10.7013,19.6425,15.715,68.254,16.3426,15.6631,2.966,7.1154,18.3457,8.788,17.365,14.3782,27.4037,15.0365,14.7812,32.3616,19.5195,30.5347,25.2323,29.988,32.2604,36.8587,34.1807,16.4172,36.294,9.0891,38.7837,40.1163,18.503,18.1758,13.5974,21.1128,47.55,24.2474,10.2806,153.57,18.8746,12.473,22.6725,40.3397,25.8618,26.8836,23.1314,4.946,3.4646,36.3932,42.1891,41.5042,7.4798,24.3664,28.5972,24.1719,19.7928,8.403,22.9509,11.8525,63.61
2009-08-07,1010.47998046875,22.2122,8.8765,17.659,43.1182,23.6191,3.0185,47.1826,46.4439,17.7859,12.0607,17.8689,19.0171,20.4831,31.9214,19.9222,33.7981,16.1891,17.344,38.1591,11.1722,5.8992,39.7171,43.8498,8.9831,17.6157,40.8059,34.4798,32.5946,19.46,15.89,6.957,13.6369,14.6131,17.802,39.26,28.2548,25.5561,10.4899,30.4319,19.8645,25.2682,19.1953,8.4016,16.0616,7.0914,4.0835,3.5436,9.6869,18.059,10.5295,15.2822,22.7353,56.7046,34.925,15.2605,15.2978,17.9592,16.447,33.6539,27.5499,8.8554,10.3825,10.5433,13.7603,16.0438,56.5596,58.7816,23.76,7.9938,129.6192,19.3616,33.9485,9.9198,41.2139,26.2143,11.9493,70.9712,21.5178,20.044,10.8532,14.8672,18.2148,18.3125,30.7573,15.777,23.2061,46.874,12.0625,22.5493,17.6943,5.6007,10.9545,13.4578,43.1896,25.955,11.6083,23.6406,25.5132,35.5664,23.4527,36.5218,64.2279,19.9443,21.8426,16.5317,52.3599,6.5385,51.28,11.8924,34.8422,13.8822,23.7482,33.5122,15.8912,23.8565,4.4896,33.22,15.749,9.3762,8.0052,7.4045,12.1217,19.8908,27.5529,16.1539,21.8859,18.2009,17.7053,6.7231,11.502,3.0516,18.2654,41.4373,14.3984,15.165,22.6174,16.1725,11.9992,22.9931,30.4797,131.32,39.5009,14.3388,16.907,28.9078,19.9908,21.6167,17.4532,25.4479,22.051,33.608,32.844,11.32,12.2384,17.1906,60.6038,31.4862,17.3768,19.3553,25.724,38.1637,23.5277,49.4537,14.5867,4.9543,20.0432,39.9795,34.1488,20.0765,29.5596,42.232,30.2071,17.4415,5.6245,13.4436,19.3265,15.3133,69.3879,16.4751,16.3816,3.1449,8.2575,17.1572,18.1511,18.4396,14.6094,28.9465,17.0983,15.0935,33.4686,19.6662,31.2499,30.4426,29.5136,37.944,36.9524,37.6312,19.0133,35.8647,8.946,40.6923,39.9482,18.0696,17.7938,15.6883,20.3654,47.28,25.6341,10.9417,151.32,18.7629,14.4775,23.8419,38.2702,25.3549,29.4641,23.4906,5.0102,3.8282,34.1116,43.5222,44.0567,7.3249,25.9182,28.0174,24.4686,21.2685,8.9171,26.483,12.0625,70.8
2009-08-14,1004.0900268554688,22.6469,8.7708,18.0958,42.9846,22.5373,2.9605,48.8616,42.9087,18.9041,12.2367,17.8231,19.0534,19.3488,32.0325,19.0395,34.6084,17.7002,17.1878,38.2523,11.0803,5.8003,37.6081,44.1108,9.187,18.1307,38.2101,35.5911,31.0422,18.01,17.8742,7.1443,13.5809,14.7977,18.2032,37.02,27.4087,25.5008,9.7827,31.9338,19.1531,24.914,19.4365,8.3459,15.9173,6.7845,4.2182,4.0539,9.4941,18.5351,10.4201,14.2732,22.5315,52.2139,35.2674,15.2605,14.6911,18.1818,16.5279,33.4325,28.325,8.3122,11.1142,10.6147,13.7463,14.5649,57.4589,57.1791,25.38,8.1795,128.8905,20.4866,33.7736,9.8555,41.2516,27.3236,11.9945,67.6403,20.8975,20.6313,10.8462,15.0604,18.095,18.5727,30.0835,15.2613,23.1433,45.8581,11.9954,21.5663,17.7935,5.3087,10.8245,14.2528,42.0586,25.69,11.1991,23.2136,25.7204,35.6172,23.3688,35.5801,60.8199,20.6193,21.9078,16.5107,52.1354,7.0907,51.31,11.8747,33.503,14.0937,21.82,34.1626,15.611,23.9249,4.4035,32.27,16.1436,9.3762,8.0929,7.4289,11.6728,19.3156,27.0017,15.214,22.5547,18.3083,17.8681,6.6148,10.5662,3.0539,18.0486,41.7795,14.228,14.8288,22.2448,16.3355,11.2347,22.2781,29.5088,148.76,39.6196,14.3388,16.8088,29.1407,19.8417,22.8806,17.2202,25.3375,20.7851,33.4593,31.6205,11.14,11.9834,17.3266,61.129,29.585,17.3312,19.2701,26.6455,37.3838,23.2221,50.9661,14.7126,4.843,20.2294,39.9795,32.415,20.6255,29.4246,42.7409,31.2801,17.0055,5.5681,13.3643,19.5939,15.495,68.946,16.1463,16.1245,3.0784,8.2303,16.8535,16.2985,17.651,14.8219,29.2203,17.2971,14.6352,33.427,19.1562,29.7028,28.8045,28.8949,35.6937,36.9993,37.7238,18.9858,37.8871,9.0414,39.9142,40.6766,18.1387,17.5573,15.8215,20.9357,48.78,25.0089,10.43,143.92,18.7405,14.7271,23.9321,38.1379,25.6155,29.5267,24.5093,5.0487,3.8498,34.3346,43.1484,41.9938,7.2692,23.76,27.8742,24.393,20.4431,8.5572,25.6972,11.9325,66.58
2009-08-21,1026.1300048828125,22.9073,9.2547,18.2194,43.5569,22.4616,2.9798,49.9632,42.2124,20.1509,12.315,18.0408,19.0574,20.0811,32.838,19.628,34.9548,17.5748,17.8076,40.531,11.7399,5.9106,39.4664,43.9585,9.201,19.0554,42.3317,37.0712,31.281,18.42,17.8316,7.3274,14.0541,15.0293,16.9609,38.23,28.0279,26.215,9.956,37.1507,19.2981,25.4444,20.1675,8.5262,16.4554,6.9086,4.3597,4.2121,9.9935,18.8433,10.8318,14.6074,22.9501,53.4662,35.6697,15.6303,15.2978,18.5937,17.0698,33.7074,29.4554,8.5572,11.0043,10.7635,13.8304,14.7625,58.7029,58.7903,24.51,8.4024,129.7856,20.3714,33.4238,10.1914,44.0878,28.3191,12.2775,70.0663,20.886,20.7295,11.1495,15.0302,18.9852,19.0063,30.239,15.1188,23.5875,47.0433,12.1236,21.9402,18.4338,5.7467,10.9805,14.3102,42.4815,26.19,11.628,23.9953,26.4384,36.3876,23.9199,35.5288,62.087,22.7168,22.5761,16.5317,53.7701,7.3459,51.8,12.8576,33.7062,14.4206,22.6661,34.3578,16.0748,24.2917,4.4565,32.84,16.7127,9.5759,8.2237,7.4089,12.0276,19.9714,27.9705,15.0058,23.1673,19.6446,18.4203,7.0282,10.8044,3.1635,18.4689,42.6815,14.5456,15.6673,23.0123,16.4601,11.3904,23.0792,30.2208,153.558,40.5692,14.4725,17.2157,29.8465,20.1789,23.5819,17.4791,26.1182,21.1852,34.132,32.5141,11.37,11.7283,17.5616,60.1516,30.1605,17.9686,19.5258,27.2143,37.9984,23.7738,52.8546,14.7495,4.7873,20.6989,42.0234,32.1668,20.6833,31.1083,44.2113,32.5064,17.5638,5.6659,14.3657,20.6635,15.8547,69.7193,17.4861,16.6123,3.1954,7.8677,17.2809,21.9699,16.3599,15.1906,30.261,17.5328,14.5378,34.7587,19.7299,29.8885,29.4997,31.5109,36.2243,37.6687,38.3989,18.6552,37.5725,9.3992,40.1935,42.4695,18.7229,17.987,15.8353,19.1165,49.97,26.3315,10.6557,153.25,19.1091,15.5515,24.4623,38.8058,26.1189,30.3683,25.3648,5.1225,3.8913,35.1278,42.57,43.4536,7.4287,24.4446,28.6026,24.7578,21.8094,8.7312,26.6127,12.2725,66.59
2009-08-28,1028.9300537109375,22.8451,9.3492,18.2606,43.3471,22.3255,2.896,50.0521,42.8906,19.4109,13.2016,18.2528,18.8841,19.9428,32.9066,19.0286,35.0899,17.8005,17.6615,40.9538,12.405,5.7965,39.0682,43.2119,9.2458,18.9149,43.9677,35.5637,30.4252,18.11,18.2744,7.1958,13.7739,15.0226,17.9949,38.71,28.1385,25.9631,10.06,41.34,18.8561,26.0819,20.4954,8.5951,16.6738,6.667,4.326,4.2911,10.0231,18.3262,10.7031,15.0508,22.5613,54.8142,36.0036,15.9308,15.1668,18.4879,17.1914,32.6682,29.6573,8.7352,10.7363,10.3954,13.8444,14.8425,59.224,60.5141,23.92,8.4458,130.5079,20.0867,33.2673,9.9484,42.0714,28.1294,12.1983,68.8416,21.4182,22.073,11.0833,15.3984,19.1279,18.5727,30.6684,15.2206,23.7928,46.5771,12.1358,22.0386,18.6377,5.701,11.4051,14.7364,44.8171,25.86,11.7539,24.2318,27.2155,35.6087,24.7035,37.8774,61.519,22.8474,22.6658,16.5684,53.1527,7.286,50.96,13.9291,33.4278,14.43,22.5579,33.9024,15.8011,23.9746,4.43,31.73,16.7035,9.3848,8.3776,7.8466,12.378,19.9366,27.6114,14.7725,23.346,19.6699,18.215,7.4417,11.709,3.1332,18.2821,42.6193,14.9018,15.4693,22.6099,16.2811,11.2984,23.1223,30.1776,156.47,40.0773,14.3111,17.5174,29.8324,20.3669,22.9784,18.3333,25.3217,21.047,35.1304,32.1085,11.44,11.84,17.574,61.5812,29.5721,18.0226,19.6607,27.8406,37.5159,23.4678,54.1289,14.3373,4.7811,20.4439,41.4321,33.4905,21.2833,30.415,43.222,32.6687,17.2385,5.9065,14.2868,20.4812,16.0399,68.7424,16.8138,16.8694,3.3789,7.7136,16.9659,33.5935,16.7774,15.164,31.2126,17.3118,14.8339,34.201,19.6311,31.084,29.4997,32.7048,37.2732,37.8696,38.298,18.4073,37.4042,9.3992,41.4571,40.3964,18.5218,18.2447,16.2075,18.4478,49.93,27.5338,11.2866,148.45,18.793,18.2368,24.6202,38.8917,25.9761,29.8536,24.4963,5.1476,3.7955,34.8722,41.2932,44.7841,7.5675,24.4772,28.0905,24.7578,23.0736,8.8815,27.7387,12.3025,66.14
2009-09-04,1016.4000244140624,22.5509,9.1156,18.104,42.6318,20.9183,2.6509,49.972,41.8043,19.8156,12.8039,17.7543,18.872,18.7472,31.8613,18.549,34.5256,16.6217,17.5758,40.1862,12.4383,5.9524,38.139,42.7334,9.1976,18.1885,42.6043,35.4472,29.304,17.47,17.8401,6.9095,13.6992,15.1367,18.0026,37.55,27.416,26.3537,9.0686,38.3363,18.5867,26.0259,20.5812,8.3655,15.9446,6.2229,4.1643,3.9749,10.2457,17.2131,10.7353,13.3928,23.0859,53.2428,35.8581,15.5379,15.0565,17.9926,17.2644,33.5927,28.4461,8.5734,10.657,10.5364,13.8818,14.2339,58.4171,61.3803,23.12,8.0433,129.3569,20.5836,32.3836,9.6482,42.2598,28.3475,12.3756,69.2862,21.0162,22.1779,11.2088,15.0302,19.6357,17.8513,34.3046,14.5556,23.7257,46.2079,11.9649,21.645,18.5924,5.8069,10.6945,14.0156,43.6125,26.62,11.2503,23.5421,27.5338,36.2183,24.843,40.5845,60.6014,22.1041,22.5924,16.4845,52.7177,7.084,50.76,13.3712,31.735,14.1,23.5023,34.6613,16.0877,23.9808,4.1249,32.05,16.5842,9.1734,8.4583,7.8643,12.8592,20.1386,27.6281,15.0807,23.4174,19.7839,18.3778,7.235,10.6252,3.0702,18.1587,42.1605,14.486,15.3471,21.8721,15.7985,10.8794,22.3125,29.3336,153.79,40.0972,14.1173,17.4402,29.4795,20.2243,23.5492,18.5662,26.3232,20.4359,35.4916,31.6961,11.36,11.4823,17.339,62.2105,28.5891,17.7984,19.3535,27.8694,38.3352,22.9663,54.221,13.4567,4.5955,19.6304,41.8536,31.6238,20.9851,30.1269,43.022,34.0754,17.0857,6.1396,13.1987,20.1287,15.9386,68.3005,17.5511,17.0211,3.4661,7.7996,17.2959,26.7852,16.7155,14.9842,30.0146,17.0247,14.0267,36.182,20.9602,30.5197,27.8478,32.5184,35.462,37.9168,37.4911,17.5052,37.8066,9.7583,39.3183,43.3099,18.3774,18.1302,16.2627,18.202,51.01,27.1972,11.1061,148.18,18.6686,16.835,24.8157,38.7396,25.3763,29.4502,23.6776,5.1555,3.9309,34.6558,41.1804,43.2377,7.497,25.6965,27.8597,24.6151,20.4448,8.664,26.6046,11.955,64.24
2009-09-11,1042.72998046875,22.4152,9.0378,18.8374,44.9589,21.8034,2.6186,51.2451,42.2784,21.0753,12.7192,17.5825,19.7083,20.0079,32.4815,18.2003,34.7036,16.7847,17.6967,43.4373,13.0092,6.0742,38.8838,42.4362,9.4454,19.2786,43.828,36.8931,30.7635,18.37,19.2963,7.1271,13.886,15.4455,18.7357,36.61,26.6494,27.0067,9.8312,36.4393,18.9459,27.2729,20.2882,8.7427,16.51,6.889,4.5484,3.9605,10.9874,18.2729,10.8446,14.3118,23.2757,55.4364,35.49,14.9208,15.9182,18.0538,17.5644,34.0299,30.6666,8.6196,10.7891,10.5834,13.7001,15.5633,58.1902,67.0799,24.19,8.0433,138.6676,20.8025,34.2615,10.1128,43.9465,29.7033,12.636,69.1458,21.9389,22.3352,11.4842,15.4105,19.7156,18.0501,34.5273,14.8338,23.9377,47.9241,11.8795,21.527,18.7736,5.8334,10.6598,13.9171,46.555,27.115,11.1873,24.5668,27.0379,37.3697,26.1512,41.5649,64.0968,23.8207,23.1303,16.2798,51.8056,6.5857,54.61,13.9114,32.3519,14.0277,24.6926,35.1816,16.7222,24.0801,3.9326,34.65,17.6671,8.8889,8.3776,8.5353,13.3046,20.2152,29.8914,14.9474,23.4379,20.3222,18.6822,7.7468,10.83,3.0609,19.3661,42.1605,14.8525,16.2447,24.3314,15.6291,11.3978,24.4835,29.5584,162.9,40.1637,14.4218,17.1105,31.0674,21.4822,23.7042,18.3592,27.9398,20.8579,34.4907,33.3596,11.34,11.6432,17.6667,62.1665,28.5654,19.0825,19.5755,27.2863,39.1813,23.2893,55.0231,14.3937,4.5337,19.5858,43.0486,34.8141,21.036,30.8112,42.0002,35.6083,16.7716,6.4705,12.5286,20.39,16.3577,68.6436,18.0485,17.1331,3.7432,8.4707,17.2846,25.1132,16.5686,14.959,30.8925,17.1719,13.8929,38.3045,21.4957,32.3018,29.0661,33.0912,38.6271,36.7349,38.9497,19.0409,37.1043,10.1732,39.9034,48.6326,19.0275,19.6195,17.0622,17.8775,50.84,28.119,11.4347,146.45,18.5498,18.6618,26.4588,38.1247,26.8579,29.5615,23.5059,5.2115,4.0733,36.4784,41.5184,48.4744,7.5882,25.9247,29.0209,24.4723,21.1313,9.3164,27.682,12.0,65.28
2009-09-18,1068.300048828125,23.4616,9.1824,17.8156,42.7939,23.7402,2.8126,52.0463,47.009,22.7306,12.7452,18.3673,20.8489,22.09,30.9832,18.9305,34.3358,18.3397,18.0286,44.4875,12.8263,5.9524,40.1079,44.0745,9.3318,18.8876,48.5633,36.4065,32.9728,18.77,19.8072,7.15,14.023,15.5162,19.0983,37.42,27.1138,27.2467,9.7966,33.6727,19.678,28.1416,19.495,8.8706,17.4926,7.542,5.0336,4.4134,11.0368,18.8255,10.9926,15.9698,23.2199,60.2222,35.7125,15.2726,16.1319,18.3822,17.6455,33.0122,30.279,9.1651,11.2141,10.2073,14.4848,17.1324,53.3739,66.0822,23.54,8.3157,145.3986,21.042,36.0381,10.2843,45.7273,30.1868,13.2208,70.9166,22.8387,22.6104,11.9165,15.8829,21.1822,18.6989,33.3623,15.4445,24.5692,48.3256,12.2151,21.5532,19.0757,6.374,11.0151,14.4584,47.6124,27.785,11.1243,25.1058,26.6308,39.9601,27.3067,42.1064,72.5253,25.9172,24.2632,16.8045,56.2677,6.8954,55.32,14.6463,33.9093,14.2257,23.5711,33.4905,17.4526,24.7009,4.3968,32.95,18.4931,9.1568,7.9698,8.7497,13.3997,20.2849,30.902,14.6725,23.9841,20.3158,19.3264,8.0716,11.3079,3.1425,19.9332,39.6567,16.0453,16.6998,24.0407,16.2747,10.8439,24.5007,30.7695,163.78,40.403,13.6513,16.879,31.3144,20.9375,23.3046,18.7021,29.6747,22.0437,33.7497,36.721,10.97,12.4054,18.3531,63.1494,30.2495,20.0608,20.2127,26.9695,39.8809,24.4793,54.1902,15.0595,4.2925,20.792,43.0266,38.2475,22.2871,31.1983,43.7302,35.9689,17.5525,6.5005,14.5076,21.2652,16.0573,71.0044,19.0023,16.9222,3.4913,8.7791,17.1572,26.6916,16.9861,15.458,31.8162,17.5843,14.9232,39.2534,21.722,32.8142,31.6471,33.6709,43.024,38.4977,42.8137,21.145,36.658,10.1333,44.4164,50.2014,18.9427,20.3585,17.6872,18.3987,50.0,29.0327,11.6446,152.09,19.421,20.625,26.3723,38.3032,27.1685,31.2656,24.8599,5.6008,3.9283,37.5798,41.6247,50.4514,7.8803,24.7119,28.5665,25.3129,19.7499,9.6249,28.1681,12.3575,66.6
2009-09-25,1044.3800048828125,23.2297,9.1212,17.1893,41.9641,23.1123,2.6703,51.4498,44.8736,21.5921,12.6279,17.7486,19.9925,21.2279,31.1505,17.7099,34.229,17.0355,17.9161,42.7828,12.0337,5.9448,37.9178,43.6903,9.0496,18.5143,45.1049,36.6601,31.082,19.32,19.4155,7.0126,13.9607,15.8087,20.0166,36.23,25.8753,27.3974,8.8953,34.6212,19.4708,26.4883,19.7093,8.841,16.3501,7.2024,4.7303,4.579,10.6165,18.3006,10.4973,14.4981,22.1408,57.644,34.5313,14.9384,15.5942,18.0928,17.4428,31.6146,28.3735,8.541,10.7759,10.2622,14.3383,16.3176,55.324,63.6617,23.61,8.2662,142.4776,19.8308,33.9945,10.2343,42.5519,26.8401,12.7114,68.1551,22.0729,22.073,11.8468,15.4785,20.3148,18.2897,31.7817,14.9695,24.1567,47.7946,12.0529,21.4351,19.2947,6.4496,9.6892,13.6137,46.5734,27.995,10.5419,24.077,26.0535,38.8985,25.8457,41.1772,71.9539,25.289,24.4996,16.7363,53.8122,6.4577,54.77,12.9196,33.0591,13.9837,21.7315,31.7704,17.1962,24.3999,4.1382,32.03,17.7222,9.0503,7.9121,8.283,12.4671,19.024,29.3152,15.3724,23.3153,19.5116,18.6256,7.9732,9.8741,3.1891,18.8124,40.582,15.1331,15.6336,24.5996,15.9726,10.5385,23.7943,29.8558,162.07,40.2966,13.8128,16.3809,29.8535,21.0932,20.6627,17.5891,28.6969,21.1489,34.0205,35.1949,10.35,12.416,17.7966,62.7607,28.6759,19.1997,19.2246,26.4871,39.0947,24.3178,52.8327,14.3338,4.509,20.1808,42.2055,35.1761,21.1888,30.2975,42.9031,33.904,16.8622,6.275,14.0187,20.7486,16.5324,70.4055,18.614,16.4344,3.3261,8.7519,17.3221,29.8282,16.2748,15.0537,30.6548,17.4665,14.5338,37.597,21.0811,31.3662,31.1722,31.9456,40.0053,38.4639,40.5015,19.7032,36.1899,10.1253,42.0153,45.439,19.8787,20.0262,17.3747,19.1362,50.11,28.2071,11.2632,143.97,19.3418,19.5865,25.0752,38.7793,27.3113,30.3614,24.2192,5.5206,3.7165,38.0322,40.8309,46.5941,7.6338,24.3207,28.1266,25.1067,15.7815,9.2729,26.7909,12.115,65.361
2009-10-02,1025.2099609375,22.8224,8.9821,16.7608,42.1549,22.2876,2.8772,51.3697,43.3613,20.7846,12.3671,17.3991,19.8337,20.8294,28.8787,18.0641,34.923,16.7471,17.4098,40.8767,11.8563,6.078,37.5488,42.4652,8.6055,18.7513,44.2404,36.756,29.6474,18.82,19.5858,6.9954,14.0519,15.2237,19.978,35.43,24.6811,27.1574,8.3891,35.7279,18.1516,24.94,18.766,8.6968,15.816,6.9804,4.609,4.1686,10.5869,17.3405,10.4587,13.8104,21.3519,58.4901,34.5398,14.3756,15.6287,17.6309,17.532,30.4893,26.7989,8.1088,10.7583,9.9332,13.7852,15.4435,54.0884,63.8353,22.62,8.1795,142.5649,19.9472,33.9209,9.8483,40.9972,26.3755,12.6911,66.8446,21.5407,24.937,11.6167,15.6316,18.9453,17.7403,31.2549,14.4387,23.8704,46.5835,11.8614,21.3236,18.8491,6.098,9.0045,13.4005,43.6769,27.86,9.9871,23.5494,26.1423,38.1341,25.4407,41.3162,67.5144,24.7995,23.6764,16.6471,53.2966,6.3092,53.9,11.5382,31.1485,13.9177,20.6493,31.2645,17.4884,24.3246,4.0918,32.35,17.2358,8.8573,8.0698,7.883,13.6491,19.8042,28.0039,15.6056,22.8661,18.8086,18.3729,7.3432,8.9866,3.1355,18.0319,40.5741,14.6419,14.9931,24.1823,16.0628,10.3397,23.4411,29.7107,163.28,39.705,13.7897,15.7775,29.6346,20.8322,19.7983,17.5179,28.1133,20.0794,34.9396,33.5658,10.01,13.1317,17.3514,64.125,28.0777,18.7462,18.6375,26.2495,40.5738,23.6378,51.9072,14.4783,4.2306,19.4199,41.2524,34.142,22.3744,30.2975,41.8326,33.0745,16.6472,5.7298,13.1514,19.9439,17.4091,69.2076,18.0013,16.0718,3.177,8.3437,16.6885,28.8116,15.4862,14.5673,30.6548,17.6727,14.7406,36.5649,20.6443,30.2598,30.5183,31.7593,37.8451,38.3018,38.4066,19.855,35.9045,9.8301,40.4482,44.7666,20.0672,19.1498,17.2461,18.0152,48.89,28.3194,11.0852,146.05,18.9458,19.0332,24.7631,38.0851,27.4327,29.1511,24.3513,5.5972,3.615,37.2061,40.03,43.9846,7.5157,23.8317,28.516,24.393,16.4178,8.9764,26.4608,11.71,65.292
2009-10-09,1071.489990234375,23.241,9.4104,17.1316,43.3947,24.2773,2.9419,53.8536,43.8452,22.7872,13.1494,17.5939,21.4958,21.7972,29.0599,19.0722,35.1544,17.117,17.9621,45.2355,12.8485,6.3252,40.6908,43.0742,9.0048,19.2904,46.8873,37.2768,30.1152,20.31,20.1819,7.253,14.1845,15.9298,22.2544,34.18,26.7452,27.8048,8.9833,36.5973,20.1753,26.0399,19.5879,8.5465,17.7837,7.4636,4.764,4.2838,10.5869,18.5147,10.4973,14.4485,22.2487,60.8288,35.1904,14.8153,16.5663,18.5547,18.3348,33.9153,30.3678,8.4023,11.3528,10.3562,14.1823,16.3015,56.7613,67.2188,24.47,8.3405,150.2563,19.5982,35.6422,10.5845,41.5437,27.9872,12.7937,70.784,22.877,25.8545,12.2233,15.9196,18.9685,18.3248,34.505,15.5949,24.4977,48.3969,11.9356,22.1566,19.2947,6.9032,9.1345,14.3518,46.662,27.95,10.8213,23.9649,27.0009,39.0174,25.9653,42.9039,71.1187,26.5089,24.0676,16.7048,56.6201,6.9024,57.75,12.6894,32.542,13.9774,21.5938,33.3604,17.7416,25.19,4.105,34.64,18.0159,8.8357,8.5814,8.4697,14.1421,20.7167,27.9956,16.2389,23.3868,20.4932,19.2284,8.6426,9.9851,3.259,19.1327,42.7944,15.4372,15.68,24.3314,16.7875,11.135,24.673,32.2706,170.91,41.0411,13.6705,16.5843,32.0017,21.1394,20.1163,18.2362,28.9256,20.8651,34.7757,36.8722,10.29,13.4641,17.7471,67.1252,29.1506,20.0812,19.3034,26.9313,40.3672,24.0203,53.0255,15.8556,4.4038,20.0027,42.8213,35.8845,23.2182,32.11,43.1031,33.6245,17.4111,5.8721,13.6166,20.2996,17.4929,73.2256,18.7351,16.668,3.2504,8.7156,16.9847,29.5741,16.1898,14.8453,31.8345,18.5311,16.0954,37.8883,21.6328,30.6905,30.8356,34.4301,40.3456,38.2951,41.0214,20.9243,36.5556,10.1732,44.4029,47.512,20.3902,21.149,17.8021,20.0704,49.01,29.8423,11.9828,145.92,19.6303,22.1258,27.9515,38.8058,28.1003,31.9297,25.3354,5.7658,3.8589,37.7372,42.8438,45.5222,7.8326,25.1604,28.7756,24.7419,18.7117,9.6565,28.4561,12.26,65.74
